timestamp,symbol,direction,decision,score,total_ms,step_times
2026-06-29T09:24:08.938511+00:00,SP500,LONG,ERROR,100,2804.7,{"step1_cb": 0.028371810913085938, "step2_scan": 19.977331161499023, "step2b_regime": 0.8594989776611328, "step2c_ai": 137.40229606628418, "step3_mtf": 0.0050067901611328125, "step4_session": 0.11610984802246094, "step5_news": 0.07271766662597656, "step6_correlation": 6.22105598449707, "step7_yield": 0.024080276489257812, "step8_sentiment": 1139.0690803527832, "step9_pattern": 0.4775524139404297, "step10_divergence": 2.573728561401367, "step11_risk": 0.03409385681152344, "step12_score": 0.141143798828125, "step13_threshold": 0.014543533325195312}
2026-06-29T09:25:13.626527+00:00,XAUUSD,LONG,ERROR,100,2735.8,{"step1_cb": 0.03647804260253906, "step2_scan": 18.161773681640625, "step2b_regime": 0.5676746368408203, "step2c_ai": 141.21723175048828, "step3_mtf": 0.006198883056640625, "step4_session": 0.10085105895996094, "step5_news": 0.07557868957519531, "step6_correlation": 6.724834442138672, "step7_yield": 0.023126602172851562, "step8_sentiment": 1202.8768062591553, "step9_pattern": 0.3235340118408203, "step10_divergence": 2.8123855590820312, "step11_risk": 0.03552436828613281, "step12_score": 0.13947486877441406, "step13_threshold": 0.013828277587890625}
2026-06-29T09:25:16.390935+00:00,EURUSD,LONG,ERROR,100,2689.7,{"step1_cb": 0.032901763916015625, "step2_scan": 27.907848358154297, "step2b_regime": 0.8246898651123047, "step2c_ai": 160.06994247436523, "step3_mtf": 0.004291534423828125, "step4_session": 0.0858306884765625, "step5_news": 0.05888938903808594, "step6_correlation": 7.764339447021484, "step7_yield": 0.019788742065429688, "step8_sentiment": 1008.6081027984619, "step9_pattern": 0.4684925079345703, "step10_divergence": 1.9600391387939453, "step11_risk": 0.03409385681152344, "step12_score": 0.133514404296875, "step13_threshold": 0.017404556274414062}
2026-06-29T09:25:19.092156+00:00,GBPUSD,LONG,ERROR,100,2634.0,{"step1_cb": 0.0133514404296875, "step2_scan": 27.155637741088867, "step2b_regime": 1.0807514190673828, "step2c_ai": 113.83676528930664, "step3_mtf": 0.0045299530029296875, "step4_session": 0.08130073547363281, "step5_news": 0.055789947509765625, "step6_correlation": 4.861354827880859, "step7_yield": 0.011205673217773438, "step8_sentiment": 1080.111026763916, "step9_pattern": 0.3170967102050781, "step10_divergence": 1.7032623291015625, "step11_risk": 0.03695487976074219, "step12_score": 0.164031982421875, "step13_threshold": 0.01430511474609375}
2026-06-29T09:25:21.760544+00:00,SP500,LONG,ERROR,100,2512.8,{"step1_cb": 0.04267692565917969, "step2_scan": 19.179105758666992, "step2b_regime": 0.9679794311523438, "step2c_ai": 141.57485961914062, "step3_mtf": 0.00476837158203125, "step4_session": 0.0743865966796875, "step5_news": 0.05078315734863281, "step6_correlation": 5.150318145751953, "step7_yield": 0.0247955322265625, "step8_sentiment": 969.5107936859131, "step9_pattern": 0.3838539123535156, "step10_divergence": 1.680135726928711, "step11_risk": 0.027179718017578125, "step12_score": 0.11038780212402344, "step13_threshold": 0.011920928955078125}
2026-06-29T09:26:26.111205+00:00,XAUUSD,LONG,ERROR,100,3074.5,{"step1_cb": 0.04553794860839844, "step2_scan": 25.394916534423828, "step2b_regime": 1.1792182922363281, "step2c_ai": 96.00400924682617, "step3_mtf": 0.0045299530029296875, "step4_session": 0.07867813110351562, "step5_news": 0.05626678466796875, "step6_correlation": 8.797407150268555, "step7_yield": 0.024318695068359375, "step8_sentiment": 1453.1810283660889, "step9_pattern": 0.3533363342285156, "step10_divergence": 4.741907119750977, "step11_risk": 0.03838539123535156, "step12_score": 0.17905235290527344, "step13_threshold": 0.012636184692382812}
2026-06-29T09:26:29.221988+00:00,EURUSD,LONG,ERROR,100,2537.9,{"step1_cb": 0.03552436828613281, "step2_scan": 24.255990982055664, "step2b_regime": 0.9019374847412109, "step2c_ai": 116.57881736755371, "step3_mtf": 0.006198883056640625, "step4_session": 0.12469291687011719, "step5_news": 0.08058547973632812, "step6_correlation": 9.202957153320312, "step7_yield": 0.009298324584960938, "step8_sentiment": 940.7217502593994, "step9_pattern": 0.9799003601074219, "step10_divergence": 7.442235946655273, "step11_risk": 0.0362396240234375, "step12_score": 0.11944770812988281, "step13_threshold": 0.011444091796875}
2026-06-29T09:26:31.771992+00:00,GBPUSD,LONG,ERROR,100,2497.5,{"step1_cb": 0.013828277587890625, "step2_scan": 13.442754745483398, "step2b_regime": 1.2545585632324219, "step2c_ai": 151.45373344421387, "step3_mtf": 0.0054836273193359375, "step4_session": 0.1163482666015625, "step5_news": 0.07390975952148438, "step6_correlation": 6.371736526489258, "step7_yield": 0.027418136596679688, "step8_sentiment": 1007.6935291290283, "step9_pattern": 0.3180503845214844, "step10_divergence": 3.2842159271240234, "step11_risk": 0.031948089599609375, "step12_score": 0.1399517059326172, "step13_threshold": 0.011444091796875}
2026-06-29T09:26:34.287149+00:00,SP500,LONG,ERROR,100,2942.1,{"step1_cb": 0.0171661376953125, "step2_scan": 12.473583221435547, "step2b_regime": 0.8561611175537109, "step2c_ai": 120.58711051940918, "step3_mtf": 0.00476837158203125, "step4_session": 0.0820159912109375, "step5_news": 0.06031990051269531, "step6_correlation": 4.628658294677734, "step7_yield": 0.02956390380859375, "step8_sentiment": 982.1295738220215, "step9_pattern": 0.3325939178466797, "step10_divergence": 2.5718212127685547, "step11_risk": 0.03504753112792969, "step12_score": 0.12230873107910156, "step13_threshold": 0.0133514404296875}
2026-06-29T09:27:39.711116+00:00,XAUUSD,LONG,ERROR,100,2649.8,{"step1_cb": 0.033855438232421875, "step2_scan": 10.53619384765625, "step2b_regime": 0.8804798126220703, "step2c_ai": 120.93305587768555, "step3_mtf": 0.0050067901611328125, "step4_session": 0.09512901306152344, "step5_news": 0.05936622619628906, "step6_correlation": 5.78761100769043, "step7_yield": 0.020742416381835938, "step8_sentiment": 1101.6526222229004, "step9_pattern": 0.2665519714355469, "step10_divergence": 1.6751289367675781, "step11_risk": 0.025510787963867188, "step12_score": 0.1068115234375, "step13_threshold": 0.010967254638671875}
2026-06-29T09:27:42.387044+00:00,EURUSD,LONG,ERROR,100,3361.7,{"step1_cb": 0.03504753112792969, "step2_scan": 20.382165908813477, "step2b_regime": 2.1822452545166016, "step2c_ai": 108.17599296569824, "step3_mtf": 0.0019073486328125, "step4_session": 0.11515617370605469, "step5_news": 0.030994415283203125, "step6_correlation": 3.410816192626953, "step7_yield": 0.02574920654296875, "step8_sentiment": 1568.6495304107666, "step9_pattern": 0.3452301025390625, "step10_divergence": 1.5971660614013672, "step11_risk": 0.029325485229492188, "step12_score": 0.1304149627685547, "step13_threshold": 0.0133514404296875}
2026-06-29T09:27:45.781594+00:00,GBPUSD,LONG,ERROR,100,7692.5,{"step1_cb": 0.02193450927734375, "step2_scan": 13.448476791381836, "step2b_regime": 0.7016658782958984, "step2c_ai": 82.41796493530273, "step3_mtf": 0.003337860107421875, "step4_session": 0.10895729064941406, "step5_news": 0.038623809814453125, "step6_correlation": 3.236532211303711, "step7_yield": 0.015020370483398438, "step8_sentiment": 5899.602890014648, "step9_pattern": 0.3037452697753906, "step10_divergence": 1.7175674438476562, "step11_risk": 0.027179718017578125, "step12_score": 0.2624988555908203, "step13_threshold": 0.14066696166992188}
2026-06-29T09:27:53.494136+00:00,SP500,LONG,ERROR,100,2835.0,{"step1_cb": 0.03314018249511719, "step2_scan": 21.20351791381836, "step2b_regime": 0.9865760803222656, "step2c_ai": 138.64612579345703, "step3_mtf": 0.0050067901611328125, "step4_session": 0.08749961853027344, "step5_news": 0.06127357482910156, "step6_correlation": 8.263826370239258, "step7_yield": 0.021457672119140625, "step8_sentiment": 1058.5174560546875, "step9_pattern": 0.17070770263671875, "step10_divergence": 0.6556510925292969, "step11_risk": 0.012159347534179688, "step12_score": 0.05078315734863281, "step13_threshold": 0.0057220458984375}
2026-06-29T09:28:49.095470+00:00,XAUUSD,LONG,WAIT,50,5382.3,{"step1_cb": 0.07605552673339844, "step2_scan": 0.2913475036621094, "step2b_regime": 0.14328956604003906, "step2c_ai": 1933.6366653442383, "step3_mtf": 0.00476837158203125, "step4_session": 0.0934600830078125, "step5_news": 956.3062191009521, "step6_correlation": 1.8990039825439453, "step7_yield": 0.030994415283203125, "step8_sentiment": 923.9294528961182, "step9_pattern": 0.1285076141357422, "step10_divergence": 0.09751319885253906, "step11_risk": 0.04220008850097656, "step12_score": 0.12993812561035156, "step13_threshold": 1.3496875762939453, "step14_execute": 1563.020944595337, "step15_execution_quality": 0.9074211120605469}
2026-06-29T09:28:54.512436+00:00,XAUUSD,LONG,EXECUTE,100,2804.8,{"step1_cb": 0.04839897155761719, "step2_scan": 19.7906494140625, "step2b_regime": 0.339508056640625, "step2c_ai": 140.34700393676758, "step3_mtf": 0.0021457672119140625, "step4_session": 0.03933906555175781, "step5_news": 0.025510787963867188, "step6_correlation": 3.1349658966064453, "step7_yield": 0.03361701965332031, "step8_sentiment": 1040.3361320495605, "step9_pattern": 0.3857612609863281, "step10_divergence": 1.598358154296875, "step11_risk": 0.04863739013671875, "step12_score": 0.14543533325195312, "step13_threshold": 0.02002716064453125, "step14_execute": 1597.9154109954834, "step15_execution_quality": 0.40268898010253906}
2026-06-29T09:28:57.336144+00:00,EURUSD,LONG,EXECUTE,100,4423.9,{"step1_cb": 0.06079673767089844, "step2_scan": 21.452903747558594, "step2b_regime": 1.1162757873535156, "step2c_ai": 109.93361473083496, "step3_mtf": 0.004291534423828125, "step4_session": 0.07081031799316406, "step5_news": 0.051975250244140625, "step6_correlation": 4.849672317504883, "step7_yield": 0.0171661376953125, "step8_sentiment": 2835.0231647491455, "step9_pattern": 0.36263465881347656, "step10_divergence": 2.526998519897461, "step11_risk": 0.03886222839355469, "step12_score": 0.7658004760742188, "step13_threshold": 2.841472625732422, "step14_execute": 1442.8441524505615, "step15_execution_quality": 1.726388931274414}
